"sku";"name_en";"short_desc_en";"price";"salable";"stock_qty";"in_stock";"ProductId";"purchasable";"brand";"manual_categories"
"REP0303";"Microphone Repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"599906";1;0;0;16416;1;"Repair";"service"
"REP0286";"repair microphone iPhone 5c";"Repair service including parts and labor for iPhone 5c";"49.99";1;0;0;16417;1;"Repair";"service"
"REP0315";"iPhone repair microphone 6s";"Repair service including parts and labor for iPhone 6s";"6999003";1;0;0;16418;1;"Repair";"service"
"REP0323";"Repair iPhone 6s Plus Microphone";"Repair service including parts and labor for iPhone 6s Plus";"6999003";1;0;0;16419;1;"Repair";"service"
"REP0256";"GSM antenna repair iPhone 4";"Repair service including parts and labor for iPhone 4";"399905";1;0;0;16420;1;"Repair";"service"
"REP0261";"iPhone 4s GSM antenna repair";"Repair service including parts and labor for iPhone 4s";"399905";1;0;0;16421;1;"Repair";"service"
"REP0275";"GSM antenna repair iPhone 5s";"Repair service including parts and labor for iPhone 5s";"49.99";1;0;0;16422;1;"Repair";"service"
"REP0287";"GSM antenna repair iPhone 5c";"Repair service including parts and labor for iPhone 5c";"49.99";1;0;0;16423;1;"Repair";"service"
"REP0304";"GSM Antenna Repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"599906";1;0;0;16424;1;"Repair";"service"
"REP0259";"Load Connector Repair iPhone 4s";"Repair service including parts and labor for iPhone 4s";"399905";1;0;0;16425;1;"Repair";"service"
"QNA0208";"QNAP TS-831XU-RP NAS Server | 4GB RAM | 8-bay | SATA 6Gb / s";"8-bay NAS server for business environment with 2 LAN ports 10 Gigabit SFP + and redundant source for Mac and PC";"1269.29";1;0;0;16426;1;"QNAP";"accessories"
"REP0264";"Load Connector Repair iPhone 5";"Repair service including parts and labor for iPhone 5";"49.99";1;0;0;16427;1;"Repair";"service"
"REP0272";"Load Connector Repair iPhone 5s";"Repair service including parts and labor for iPhone 5s";"49.99";1;0;0;16428;1;"Repair";"service"
"REP0284";"Connector load repair iPhone 5c";"Repair service including parts and labor for iPhone 5c";"49.99";1;0;0;16429;1;"Repair";"service"
"REP0301";"Load Connector Repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"599906";1;0;0;16430;1;"Repair";"service"
"REP0313";"Connector Repair iPhone 6s load";"Repair service including parts and labor for iPhone 6s";"6999003";1;0;0;16431;1;"Repair";"service"
"REP0321";"Connector Repair iPhone 6s Plus loading";"Repair service including parts and labor for iPhone 6s Plus";"6999003";1;0;0;16432;1;"Repair";"service"
"REP0340";"Load Connector Repair iPad 4";"Repair service including parts and labor for iPad 4";"6999003";1;0;0;16433;1;"Repair";"service"
"REP0348";"iPad charging connector repair Air";"Repair service including parts and labor for iPad Air";"69.99";1;0;0;16434;1;"Repair";"service"
"REP0359";"iPad mini charging connector repair";"Repair service including parts and labor for iPad mini";"6999003";1;0;0;16435;1;"Repair";"service"
"REP0379";"Repair cases mini load connector 3";"Repair service including parts and labor for iPad Mini 3";"79.99";1;0;0;16436;1;"Repair";"service"
"REP0367";"Connector mini load repair cases 2";"Repair service including parts and labor for iPad Mini 2";"79.99";1;0;0;16437;1;"Repair";"service"
"REP0271";"Headset calls iPhone 5s repair";"Repair service including parts and labor for iPhone 5s";"49.99";1;0;0;16438;1;"Repair";"service"
"REP0283";"Headset calls iPhone 5c repair";"Repair service including parts and labor for iPhone 5c";"49.99";1;0;0;16439;1;"Repair";"service"
"REP0300";"Headset calls iPhone 6 Plus Repair";"Repair service including parts and labor for iPhone 6 Plus";"599906";1;0;0;16440;1;"Repair";"service"
"REP0312";"Headset calls iPhone 6s repair";"Repair service including parts and labor for iPhone 6s";"6999003";1;0;0;16441;1;"Repair";"service"
"REP0320";"Headset calls iPhone 6s Plus repair";"Repair service including parts and labor for iPhone 6s Plus";"6999003";1;0;0;16442;1;"Repair";"service"
"QNA0209";"QNAP TS-431XU-RP NAS Server | 2GB RAM | 4-bay | SATA 6Gb / s";"4-bay NAS server for business environment with 2 LAN ports 10 Gigabit SFP + and redundant source for Mac and PC";"966.79";1;0;0;16443;1;"QNAP";"accessories"
"REP0334";"LCD screen repair iPad 4";"Repair service including parts and labor for iPad 4";"1299903";1;0;0;16444;1;"Repair";"service"
"REP0354";"LCD screen repair iPad Air 2";"Repair service including parts and labor for iPad Air 2";"299.99";1;0;0;16445;1;"Repair";"service"
"REP0373";"LCD Screen Repair iPad Mini 3";"Repair service including parts and labor for iPad Mini 3";"1699905";1;0;0;16446;1;"Repair";"service"
"REP0366";"Front Camera Repair iPad Mini 2";"Repair service including parts and labor for iPad Mini 2";"6999003";1;0;0;16447;1;"Repair";"service"
"REP0378";"Cases mini repair front camera 3";"Repair service including parts and labor for iPad Mini 3";"6999003";1;0;0;16448;1;"Repair";"service"
"REP0269";"Rear Camera Repair iPhone 5s";"Repair service including parts and labor for iPhone 5s";"599906";1;0;0;16449;1;"Repair";"service"
"REP0281";"iPhone repair posterior chamber 5c";"Repair service including parts and labor for iPhone 5c";"599906";1;0;0;16450;1;"Repair";"service"
"REP0298";"Rear Camera Repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"6999003";1;0;0;16451;1;"Repair";"service"
"REP0291";"Full screen iPhone repair";"Repair service including parts and labor for iPhone";"59.99";1;0;0;16452;1;"Repair";"service"
"REP0294";"Full screen repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"99.99";1;0;0;16453;1;"Repair";"service"
"REP0307";"Full screen repair iPhone 6s";"Repair service including parts and labor for iPhone 6s";"99.99";1;0;0;16454;1;"Repair";"service"
"REP0317";"Full screen repair iPhone 6s Plus";"Repair service including parts and labor for iPhone 6s Plus";"109.99";1;0;0;16455;1;"Repair";"service"
"REP0201";"Full Screen Repair iPhone 5c";"Repair service including parts and labor for iPhone 5c";"59.99";1;0;0;16456;1;"Repair";"service"
"REP0338";"posterior chamber repair cases 4";"Repair service including parts and labor for iPad 4";"6999003";1;0;0;16457;1;"Repair";"service"
"REP0346";"repair rear camera iPad Air";"Repair service including parts and labor for iPad Air";"69.99";1;0;0;16458;1;"Repair";"service"
"REP0357";"Cases mini repair posterior chamber";"Repair service including parts and labor for iPad mini";"6999003";1;0;0;16459;1;"Repair";"service"
"REP0365";"Cases mini repair posterior chamber 2";"Repair service including parts and labor for iPad Mini 2";"6999003";1;0;0;16460;1;"Repair";"service"
"REP0377";"repair cases mini rear chamber 3";"Repair service including parts and labor for iPad Mini 3";"6999003";1;0;0;16461;1;"Repair";"service"
"REP0327";"Full Screen Repair iPad 2";"Repair service including parts and labor for iPad 2";"159.99";1;0;0;16462;1;"Repair";"service"
"REP0332";"Full screen repair iPad 4";"Repair service including parts and labor for iPad 4";"159.99";1;0;0;16463;1;"Repair";"service"
"REP0344";"Full Screen Repair iPad Air";"Repair service including parts and labor for iPad Air";"19999001";1;0;0;16464;1;"Repair";"service"
"REP0352";"Full Screen Repair iPad Air 2";"Repair service including parts and labor for iPad Air 2";"299.99";1;0;0;16465;1;"Repair";"service"
"REP0371";"Full Screen Repair iPad Mini 3";"Repair service including parts and labor for iPad Mini 3";"229.99";1;0;0;16466;1;"Repair";"service"
"REP0278";"iPhone 5c battery repair";"Repair service including parts and labor for iPhone 5c";"39.99";1;0;0;16467;1;"Repair";"service"
"REP0395";"Full screen iPad repair";"Repair service including parts and labor for iPad";"209.99";1;0;0;22637;1;"Repair";"service"
"REP0290";"iPhone battery repair";"Repair service including parts and labor for iPhone";"483879";1;0;0;16468;1;"Repair";"service"
"REP0188";"Full screen repair iPad 3";"Repair service including parts and labor for iPad 3";"179.99";1;0;0;10249;1;"Repair";"service"
"QNA0206";"QNAP NAS server TS-431X | 2GB RAM - SATA 6Gb / s / eSATA";"4-bay NAS server for business environment with 1 LAN port 10 Gigabit SFP + for Mac and PC";"434.39";0;0;0;16469;0;"QNAP";"accessories"
"REP0308";"iPhone 6S battery repair";"Repair service including parts and labor for iPhone 6s";"44.99";1;0;0;16470;1;"Repair";"service"
"REP0295";"battery repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"39.99";1;0;0;16471;1;"Repair";"service"
"REP0318";"battery repair iPhone 6s Plus";"Repair service including parts and labor for iPhone 6s Plus";"49.99";1;0;0;16472;1;"Repair";"service"
"REP0335";"battery repair iPad 4";"Repair service including parts and labor for iPad 4";"6999003";1;0;0;16473;1;"Repair";"service"
"REP0356";"iPad mini battery repair";"Repair service including parts and labor for iPad mini";"6999003";1;0;0;16474;1;"Repair";"service"
"REP0363";"Battery Repair iPad Mini 2";"Repair service including parts and labor for iPad Mini 2";"6999003";1;0;0;16475;1;"Repair";"service"
"REP0257";"Wi-Fi antenna repair iPhone 4";"Repair service including parts and labor for iPhone 4";"399905";1;0;0;16476;1;"Repair";"service"
"REP0262";"Wi-Fi antenna repair iPhone 4S";"Repair service including parts and labor for iPhone 4s";"399905";1;0;0;16477;1;"Repair";"service"
"REP0276";"Wi-Fi antenna repair iPhone 5s";"Repair service including parts and labor for iPhone 5s";"49.99";1;0;0;16478;1;"Repair";"service"
"REP0288";"Wi-Fi antenna repair iPhone 5c";"Repair service including parts and labor for iPhone 5c";"49.99";1;0;0;16479;1;"Repair";"service"
"REP0305";"Wi-Fi antenna repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"599906";1;0;0;16480;1;"Repair";"service"
"REP0374";"iPad Mini 3 battery repair";"Repair service including parts and labor for iPad Mini 3";"6999003";1;0;0;16481;1;"Repair";"service"
"REP0330";"Wi-Fi antenna repair iPad 3";"Repair service including parts and labor for iPad 3";"6999003";1;0;0;16482;1;"Repair";"service"
"REP0342";"Wi-Fi antenna repair iPad 4";"Repair service including parts and labor for iPad 4";"6999003";1;0;0;16483;1;"Repair";"service"
"REP0350";"Wi-Fi antenna repair iPad Air";"Repair service including parts and labor for iPad Air";"69.99";1;0;0;16484;1;"Repair";"service"
"REP0369";"Wi-Fi Antenna Repair iPad Mini 2";"Repair service including parts and labor for iPad Mini 2";"79.99";1;0;0;16485;1;"Repair";"service"
"REP0381";"Wi-Fi Antenna Repair iPad Mini 3";"Repair service including parts and labor for iPad Mini 3";"79.99";1;0;0;16486;1;"Repair";"service"
"REP0355";"Repair Touch Screen iPad mini";"Repair service including parts and labor for iPad mini";"109.99";1;0;0;16487;1;"Repair";"service"
"REP0353";"Repair Touch Screen iPad Air 2";"Repair Service includes parts and labor iPad Air 2";"299.99";1;0;0;16488;1;"Repair";"service"
"REP0333";"Repair Touch Screen iPad 4";"Repair service including parts and labor for iPad 4";"9990002";1;0;0;16489;1;"Repair";"service"
"REP0362";"Touch Screen Repair iPad Mini 2";"Repair service including parts and labor for iPad Mini 2";"109.99";1;0;0;16490;1;"Repair";"service"
"REP0372";"Touch Screen Repair iPad Mini 3";"Repair service including parts and labor for iPad Mini 3";"1299903";1;0;0;16491;1;"Repair";"service"
"REP0203";"iPad 2 Touch Screen Repair";"Repair service including parts and labor for iPad 2";"99.99";1;0;0;16492;1;"Repair";"service"
"REP0268";"Home button repair iPhone 5s";"Repair service including parts and labor for iPhone 5s";"599906";1;0;0;16493;1;"Repair";"service"
"REP0280";"Home button repair iPhone 5c";"Repair service including parts and labor for iPhone 5c";"599906";1;0;0;16494;1;"Repair";"service"
"REP0297";"Home button repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"6999003";1;0;0;16495;1;"Repair";"service"
"REP0310";"iPhone Home button repair 6s";"Repair service including parts and labor for iPhone 6s";"69.99";1;0;0;16496;1;"Repair";"service"
"REP0337";"Home button repair iPad 4";"Repair service including parts and labor for iPad 4";"6999003";1;0;0;16497;1;"Repair";"service"
"REP0345";"B├│ton Home Repair iPad Air";"Repair service including parts and labor for iPad Air";"69.99";1;0;0;16498;1;"Repair";"service"
"REP0376";"Home button repair iPad Mini 3";"Repair service including parts and labor for iPad Mini 3";"6999003";0;0;0;16499;0;"Repair";"service"
"REP0277";"Speaker lower repair iPhone 5s";"Repair service including parts and labor for iPhone 5s";"49.99";1;0;0;16500;1;"Repair";"service"
"REP0289";"Speaker repair lower iPhone 5c";"Repair service including parts and labor for iPhone 5c";"39.99";1;0;0;16501;1;"Repair";"service"
"REP0306";"Repair iPhone 6 Plus Speaker lower";"Repair service including parts and labor for iPhone 6 Plus";"49.99";1;0;0;16502;1;"Repair";"service"
"REP0316";"Speaker iPhone 6s lower repair";"Repair service including parts and labor for iPhone 6s";"59.99";1;0;0;16503;1;"Repair";"service"
"REP0324";"Repair iPhone 6s Plus Speaker lower";"Repair service including parts and labor for iPhone 6s Plus";"59.99";1;0;0;16504;1;"Repair";"service"
"REP0056";"iPhone 4s Speaker lower repair";"Repair service including parts and labor for iPhone 4s";"39.99";1;0;0;16505;1;"Repair";"service"
"QNA0210";"QNAP NAS server TS-453Bmini | 4GB RAM | 4-bay | HDMI 4K";"NAS with HDMI 4K (3840x2160) output 4-core processor for home and small business Mac and PC";"519.09";1;1;0;16506;1;"QNAP";"accessories"
"PAC2173";"Pack Qnap TS-453b mini 4G NAS server 8TB (4x2TB) Seagate Iron Wolf";"NAS with HDMI 4K (3840x2160) output 4-core processor for home and small businesses with 4GB of RAM and 8TB Mac and PC";"959.05";1;0;0;18574;1;"Pack";"accessories"
"PAC2174";"Pack Qnap TS-453b mini 4G NAS server 12TB (4x3TB) Seagate Iron Wolf";"NAS with HDMI 4K (3840x2160) output 4-core processor for home and small businesses with 4GB of RAM and 12TB Mac and PC";"1079.05";1;1;0;18575;1;"Pack";"accessories"
"PAC2175";"Pack Qnap TS-453b mini 4G NAS server 16TB (4x4TB) Seagate Iron Wolf";"NAS with HDMI 4K (3840x2160) output 4-core processor for home and small businesses with 4GB of RAM and 16TB Mac and PC";"1239.05";1;0;0;18576;1;"Pack";"accessories"
"PAC2176";"Pack Qnap TS-453b mini 4G NAS server 24TB (4x6TB) Seagate Iron Wolf";"NAS with HDMI 4K (3840x2160) 4-core processor for home and small businesses with 4GB of RAM and 24TB Mac and PC output";"1639.05";1;1;0;18577;1;"Pack";"accessories"
"PAC2177";"Pack Qnap TS-453b mini 4G NAS server 32TB (4x8TB) Seagate Iron Wolf";"NAS with HDMI 4K (3840x2160) 4-core processor for home and small businesses with 4GB of RAM and 32TB Mac and PC output";"1959.05";1;1;0;18578;1;"Pack";"accessories"
"PAC2178";"Pack Qnap TS-453b mini 4G NAS server 40TB (4x10TB) Seagate Iron Wolf";"NAS with HDMI 4K (3840x2160) output 4-core processor for home and small businesses with 4GB of RAM and 40TB Mac and PC";"2119.05";1;1;0;18579;1;"Pack";"accessories"
"PAC2179";"Pack Qnap TS-453b mini 4G NAS server 8TB (4x2TB) WD Red";"NAS with HDMI 4K (3840x2160) output 4-core processor for home and small businesses with 4GB of RAM and 8TB Mac and PC";"915.09";1;1;0;18580;1;"Pack";"accessories"
"PAC2180";"Pack Qnap TS-453b mini 4G NAS server 12TB (4x3TB) WD Red";"NAS with HDMI 4K (3840x2160) output 4-core processor for home and small businesses with 4GB of RAM and 12TB Mac and PC";"1035.09";1;1;0;18581;1;"Pack";"accessories"
"PAC2181";"Pack Qnap TS-453b mini 4G NAS server 16TB (4x4TB) WD Red";"NAS with HDMI 4K (3840x2160) output 4-core processor for home and small businesses with 4GB of RAM and 16TB Mac and PC";"1195.09";1;1;0;18582;1;"Pack";"accessories"
"PAC2182";"Pack Qnap TS-453b mini 4G NAS server 24TB (4x6TB) WD Red";"NAS with HDMI 4K (3840x2160) 4-core processor for home and small businesses with 4GB of RAM and 24TB Mac and PC output";"1539.09";1;1;0;18583;1;"Pack";"accessories"
"PAC2183";"Pack Qnap TS-453b mini 4G NAS server 32TB (4x8TB) WD Red";"NAS with HDMI 4K (3840x2160) 4-core processor for home and small businesses with 4GB of RAM and 32TB Mac and PC output";"1935.99";1;1;0;18584;1;"Pack";"accessories"
"REP0331";"Repair Speaker lower iPad 3";"Repair service including parts and labor for iPad 3";"6999003";1;0;0;16507;1;"Repair";"service"
"REP0343";"Interior Repair Speaker iPad 4";"Repair service including parts and labor for iPad 4";"6999003";1;0;0;16508;1;"Repair";"service"
"REP0351";"Speaker repair inside iPad Air";"Repair service including parts and labor for iPad Air";"69.99";1;0;0;16509;1;"Repair";"service"
"REP0361";"Inside iPad mini speaker repair";"Repair service including parts and labor for iPad mini";"6999003";1;0;0;16510;1;"Repair";"service"
"REP0370";"Internal Speaker repair cases Mini 2";"Repair service including parts and labor for iPad Mini 2";"79.99";1;0;0;16511;1;"Repair";"service"
"REP0382";"Speaker mini repair lower cases 3";"Repair service including parts and labor for iPad Mini 3";"79.99";1;0;0;16512;1;"Repair";"service"
"REP0265";"Headphone Input repair iPhone 5";"Repair service including parts and labor for iPhone 5";"49.99";1;0;0;16513;1;"Repair";"service"
"REP0273";"Headphone Input repair iPhone 5s";"Repair service including parts and labor for iPhone 5s";"49.99";1;0;0;16514;1;"Repair";"service"
"REP0285";"Headphone Input repair iPhone 5c";"Repair service including parts and labor for iPhone 5c";"49.99";1;0;0;16515;1;"Repair";"service"
"REP0293";"Earphones jack repair iPhone 6";"Repair service including parts and labor for iPhone 6";"599906";1;0;0;16516;1;"Repair";"service"
"REP0302";"Earphones jack repair iPhone 6 Plus";"Repair service including parts and labor for iPhone 6 Plus";"599906";1;0;0;16517;1;"Repair";"service"
"REP0314";"Repair iPhone 6S Headphone Input";"Repair service including parts and labor for iPhone 6s";"6999003";1;0;0;16518;1;"Repair";"service"
"REP0322";"Headphone Input repair iPhone 6s Plus";"Repair service including parts and labor for iPhone 6s Plus";"6999003";1;0;0;16519;1;"Repair";"service"
"REP0341";"Headphone Input repair iPad 4";"Repair service including parts and labor for iPad 4";"6999003";1;0;0;16520;1;"Repair";"service"
"REP0349";"Repair iPad Air Headphone Input";"Repair service including parts and labor for iPad Air";"69.99";1;0;0;16521;1;"Repair";"service"
"REP0360";"Repair iPad mini headphone input";"Repair service including parts and labor for iPad mini";"6999003";1;0;0;16522;1;"Repair";"service"
"REP0368";"Repair iPad Mini 2 Headphone Input";"Repair service including parts and labor for iPad Mini 2";"79.99";1;0;0;16523;1;"Repair";"service"
"REP0380";"Repair iPad Mini 3 Headphone Input";"Repair service including parts and labor for iPad Mini 3";"79.99";1;0;0;16524;1;"Repair";"service"
"REP0329";"Repair iPad 3 Headphone Input";"Repair service including parts and labor for iPad 3";"6999003";1;0;0;16525;1;"Repair";"service"
"REP0200";"Rear Camera Repair iPhone 5";"Installation service includes parts and labor for iPhone 5";"59.99";1;0;0;1887;1;"Repair";"service"
"REP0336";"volume button repair on vibration control and flexo iPad 4";"Repair service including parts and labor for iPad 4";"6999003";1;0;0;16526;1;"Repair";"service"
"BEL0286-A";"Open - Air Protect SheerForce Case Belkin iPhone 6 / 6S Plata";"Cover with compact design and wear resistant material and UV iPhone 6 / 6s";"19.99";0;0;0;16527;0;"Belkin";"accessories"
"BEL0273-A";"Open - Air Protect SheerForce Case Belkin iPhone 8/7 Plus Rose Gold";"Case technology against impact and wear resistant material and ultraviolet for iPhone 8/7 Plus";"24.99";0;0;0;16528;0;"Belkin";"accessories"
"TUC0251-A";"Open - Tucano Nido Hard-Shell Case MacBook Pro Retina 13 Transparent";"rigid and slicked with rubber feet for MacBook Retina 13 inch casing.";"29.9";0;0;0;16529;0;"Tucano";"accessories"
"CRU0036-A";"Open - Memory Crucial Mac 2GB 667MHZ DDR2 SO-DIMM";"2GB RAM Mac mini and iMac (2006/07) MacBook Pro (2006/07/08).";"35.99";0;0;0;16530;0;"Crucial";"accessories"
"SHE0032-A";"Open - SwitchEasy CoverBuddy iPad Case Pro Black Trasl├î┬╝cido";"Protective casing with holder Pen for iPad Pro.";"39.99";0;0;0;16531;0;"SwitchEasy";"accessories"
"ADN0040-A";"Open - Adonith Snap Pointer Black Bluetooth";"Egon├│mico pointer lightweight design magnet for iPhone";"34.99";0;0;0;16532;0;"Adonit";"accessories"
"IOT0015-A";"Open - iOttie Active Edge Support iPhone Electric Bicycle Lima";"Bike mount and bars up to 3 cm for iPhone";"39.99";0;0;0;16533;0;"iOttie";"accessories"
"IFX0048-A";"Open - Hard Drive Bracket cable without iFixit MacBook Pro 13 (Model A1278 Mid 2009 / Mid 2010)";"SATA hard drive cable without bracket for MacBook Pro 13 (Model A1278 Mid 2009 / Mid 2010)";"399905";0;0;0;16534;0;"iFixit";"accessories"
"SEA0097-A";"Open - Seagate Barracuda 1TB Hard Drive 25 7mm";"Internal Hard Drive 1TB 7mm and 25 for Mac and PC";"69.99";0;0;0;16535;0;"Seagate";"accessories"
"OWC0009-A";"Open - expansion Kit SSD OWC Aura Pro 6G 120GB MacBook Air 11 and 13 2010 to 2011";"120GB SSD expansion for MacBook Air 11-inch and 13-inch Late 2010 to Mid 2011 Kit tools";"144.99";0;0;0;16536;0;"OWC";"accessories"
"LAC0192-A";"Open - LaCie Porsche Design Mobile Drive 2TB USB 3.0 Hard Drive";"Refurbished 2TB external hard drive with USB3.0 connection for Mac and PC";"109.99";0;0;0;16537;0;"LaCie";"accessories"
"OWC0212-A";"Open - expansion Kit SSD OWC Aura Pro 6G 120GB MacBook Air 11 and 13 2012";"120GB SSD expansion for MacBook Air 11-inch and 13-inch 2012 with Tools Kit";"151";0;1;0;16538;0;"OWC";"accessories"
"SEA0103-A";"Open - Seagate 3TB HDD Nas IronWolf Sata 3";"refurbished hard drive designed for NAS systems with interface SATA 6Gb / s and rotation speed 5900Rpm for Mac and PC";"139.99";0;0;0;16539;0;"Seagate";"accessories"
"QNA0162-A";"Open - QNAP TS-228 NAS server Mac and PC";"2-bay NAS server for small businesses and home PC and Mac.";"140.99";0;0;0;16540;0;"QNAP";"accessories"
"KIN0086-A";"Open - Kingston V300 SSD Disk 480GB";"SSD 480GB SATA Hard Drive Mac and PC III";"172.99";0;0;0;16541;0;"Kingston";"accessories"
"WDT0372-A";"Open - WD My Passport Wireless Wifi 25 PRO 3TB USB 3.0 Hard Drive";"3TB external hard drive with built-in WiFi SD slot and USB 3.0 for Mac and PC";"259.99";1;1;0;16542;1;"Western Digital";"accessories"
"BEL0175-A";"Open - Belkin Thunderbolt Express Dock 2 HD";"Dock with Thunderbolt cable and Thunderbolt 2.";"249.99";0;0;0;16543;0;"Belkin";"accessories"
"CRU0049-A";"Open - Crucial MX300 2TB SSD 7mm";"Hard Drive 2TB SATA SSD open 3.0 (6Gb / s) for Mac and PC";"580.55";0;0;0;16544;0;"Crucial";"accessories"
"REP0163";"iPhone 4s rear camera repair";"Installation service includes parts and labor for iPhone 4s";"49.99";1;0;0;16545;1;"Repair";"service"
"REP0043";"Earphones jack repair iPhone 4";"Installation service includes parts and labor for iPhone 4";"39.99";1;0;0;700;1;"Repair";"service"
"REP0061";"Repair iPhone 4s Headphone Input";"Change Flex / Jack includes parts and labor for iPhone 4s";"39.99";1;0;0;719;1;"Repair";"accessories"
"BEL0225-A";"Open - Belkin HDMI to DVI Cable 18m";"Cable open but as a new HDMI to DVI length 18m";"34.99";1;1;0;16546;1;"Belkin";"accessories"
"SAN0110-A";"Open - Sandisk Wireless Connect Wireless Flash Drive 128GB Black / Gold";"Wireless Storage 128GB for iPhone / iPad / Mac";"104";0;0;0;16547;0;"SanDisk";"accessories"
"MAK0020-A";"Open - Maclocks Security Bundle Case iPad Air Transparent Security";"Antirobo housing with support for iPad Air";"799931";0;0;0;16548;0;"Maclocks";"accessories"
"WDT0242-A";"Open - Western Digital Network 5TB 35 PC and Mac Hard Disk NAS";"WD Hard Drive refurbished and designed to 5TB NAS";"270";0;0;0;16549;0;"Western Digital";"accessories"
"IFX0050-A";"Open - iFixit MagSafe connector DC-in Board MacBook Pro 13 and 15 (Mid 2009-Mid 2012)";"Piece connector parts MagSafe MacBook Pro 13 inches (A1278) and 15 inches (Mid-Mid 2009 2012)";"26.99";0;0;0;16550;0;"iFixit";"accessories"
"IOT0007-A";"Open - Easy Smart car iOttie tap2 Support iPad Air / 4/3/2 iPad Mini / Retina";"Stand for iPad Air / 4/3/2 iPad Mini / Retina.";"44.99";0;0;0;16551;0;"iOttie";"accessories"
"PAR0062-A";"Open - Parrot Mando FLYPAD";"Mando compatible with minidrones includes support for iPhone";"39";0;0;0;16552;0;"Parrot";"other"
"LEX0035-A";"Open - Lexar JumpDrive C20c USB Flash Drive 64GB-C / USB 3.1";"USB flash drive with USB 3.1-C and 64GB connections for Mac and PC";"42.85";0;0;0;16553;0;"Lexar";"accessories"
"STA0044-A";"Open - USB-C Startech Gigabit Ethernet Adapter Silver";"USB-C Gigabit Ethernet connection with compact aluminum design for Mac and PC";"63.59";0;0;0;16554;0;"Startech";"accessories"
"SNA0059-A";"Open - Apple Leather Case Stand Sena Watch Black";"charging base and leather carrying case for Apple Watch support.";"79.95";0;0;0;16555;0;"Sena";"accessories"
"APP1459-A";"Open - Magic Spanish Keyboard Mac Keyboard (OEM)";"Spanish Keyboard Mac and Apple iPad Ultrathin Bluetooth (unboxed)";"119";0;0;0;16556;0;"Apple";"accessories"
"SAM0063-A";"Open - Samsung 256GB SSD 850 PRO";"SSD 256 GB 3D VNAND";"1429857";0;0;0;16557;0;"Samsung";"accessories"
"LAC0204-A";"Open - 8TB LaCie 2big Thunderbolt 2";"RAID 8TB double disc box designed to work 24x7 Thunderbolt 2 and 5 years warranty for Mac and PC";"569";0;0;0;16558;0;"LaCie";"accessories"
"APP0894-A";"Open - Apple Mac mini Core i5 26GHz | 8GB RAM | 1TB HDD";"PC Mac mini Core i5 8GB 1TB 26GHz (MGEN2YP / A).";"805.59";0;0;0;4350;0;"Apple";"pc"
"REP0383";"Repair Touch Screen iPad 3";"Repair service including parts and labor for iPad 3";"99.99";1;0;0;16559;1;"Repair";"service"
"REP0384";"Home button repair iPad 3";"Repair service including parts and labor for iPad 3";"6999003";1;0;0;16560;1;"Repair";"service"
"REP0385";"iPad 3 battery repair";"Repair service including parts and labor for iPad 3";"6999003";1;0;0;16561;1;"Repair";"service"
"REP0387";"volume button repair on vibration control and flexo iPad mini";"Repair service including parts and labor for iPad mini";"6999003";1;0;0;16562;1;"Repair";"service"
"REP0386";"LCD screen repair iPad Air";"Repair service including parts and labor for iPad Air";"1499904";0;0;0;16563;0;"Repair";"service"
"APP1804-A";"Open - Apple MacBook Pro 13 Core i5 2GHz | 8GB RAM | 256GB PCIe SSD Gray Space";"New Open Box MacBook Pro 13-inch 2GHz Core i5 with 8GB of RAM and 256GB PCIe SSD";"1699";0;0;0;16564;0;"Apple";"accessories"
"APP1217-A";"Open - Apple iMac 215 Core i5 16GHz | 16GB | 1TB HDD";"PC 215 inch iMac RAM 16GB 1TB HDD (MK142Y / A).";"1519";0;0;0;16565;0;"Apple";"pc"
"SEA0106";"Innov8 Seagate External Hard Drive 8TB USB-C";"Robust external hard drive with USB connection 8TB-C USB power cable for Mac";"399";0;0;0;16566;0;"Seagate";"accessories"
"THU0039";"Thule Atmos X3 Case Black iPhone 7";"resistant sheath with adhesive inner material and volume buttons metal bezel iPhone high 7";"29.95";0;0;0;16567;0;"Thule";"accessories"
"THU0040";"Thule Atmos X3 7/8 White iPhone Case";"durable sleeve with interior material adherent metal buttons high volume and bevel iPhone 7/8";"29.95";0;0;0;16568;0;"Thule";"accessories"
"THU0041";"Thule Atmos X3 8/7 Orange iPhone Case";"durable sleeve with interior material adherent metal buttons high volume and bevel iPhone 8 or 7";"29.95";1;1;0;16569;1;"Thule";"accessories"
"THU0042";"Thule Atmos X3 iPhone Case 8 Plus / 7 Black Plus";"durable sleeve with interior material adherent metal buttons high volume and bevel iPhone 8 Plus / Plus 7";"29.95";0;0;0;16570;0;"Thule";"accessories"
